MetaTest/Average/AverageReturn,shelf-place-v1/NumEpisodes,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/shelf-place-v1/SuccessRate,Average/TerminationRate,shelf-place-v1/AverageDiscountedReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/Iteration,MetaTest/shelf-place-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/shelf-place-v1/AverageReturn,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,shelf-place-v1/TerminationRate,MetaTest/Average/StdReturn,Average/MaxReturn,MetaTest/shelf-place-v1/MaxReturn,MetaTest/shelf-place-v1/Iteration,Average/Iteration,shelf-place-v1/MinReturn,Average/AverageDiscountedReturn,shelf-place-v1/AverageReturn,GaussianMLPPolicy/LossAfter,shelf-place-v1/Iteration,Average/StdReturn,shelf-place-v1/StdReturn,shelf-place-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/shelf-place-v1/TerminationRate,Average/SuccessRate,GaussianMLPPolicy/dLoss,Average/AverageReturn,Iteration,MetaTest/shelf-place-v1/StdReturn,MetaTest/shelf-place-v1/NumEpisodes,shelf-place-v1/MaxReturn,Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/shelf-place-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,GaussianMLPPolicy/KLAfter
-19.188344741933445,200,-19.188344741933445,19040000,0.0,0.0,-8.088118155684832,-0.005951638799160719,0.0,237,-19.188344741933445,-19.188344741933445,-19.188344741933445,-19.18834474193345,-28.633828591723535,0.0,0.0,-13.621004548703532,-19.188344741933445,237,237,-28.633828591723535,-8.088118155684832,-18.235468980227164,-0.007503236178308725,237,2.35616797547117,2.35616797547117,0.0,3.7549214363098145,0.0,0.0,0.0015515973791480064,-18.235468980227164,237,0.0,1,-13.621004548703532,200,0.0,-19.18834474193345,1,0.0,0.006531869526952505
-14.984382388744645,200,-14.984382388744645,19120000,0.0,0.0,-8.119768481517733,-0.00602051243185997,0.0,238,-14.984382388744645,-14.984382388744645,-14.984382388744645,-14.98438238874464,-37.236012378541396,0.0,0.0,-14.310803026114018,-14.984382388744645,238,238,-37.236012378541396,-8.119768481517733,-18.191880539760394,-0.008001348003745079,238,3.345218269871452,3.345218269871452,0.0,3.695427656173706,0.0,0.0,0.001980835571885109,-18.191880539760394,238,0.0,1,-14.310803026114018,200,0.0,-14.98438238874464,1,0.0,0.007087964564561844
-16.632310719006355,200,-16.632310719006355,19200000,0.0,0.0,-8.002551041939027,-0.002759914845228195,0.0,239,-16.632310719006355,-16.632310719006355,-16.632310719006355,-16.63231071900637,-29.91446345496833,0.0,0.0,-13.564372531598345,-16.632310719006355,239,239,-29.91446345496833,-8.002551041939027,-18.068143425493105,-0.004805781878530979,239,2.601819066210092,2.601819066210092,0.0,3.6751973628997803,0.0,0.0,0.002045867033302784,-18.068143425493105,239,0.0,1,-13.564372531598345,200,0.0,-16.63231071900637,1,0.0,0.009734018705785275
-17.86455783681074,200,-17.86455783681074,19280000,0.0,0.0,-8.09289850841097,-0.004603841807693243,0.0,240,-17.86455783681074,-17.86455783681074,-17.86455783681074,-17.864557836810746,-38.13780755189063,0.0,0.0,-15.564718005117651,-17.86455783681074,240,240,-38.13780755189063,-8.09289850841097,-18.286177598233348,-0.006414462812244892,240,4.026523237515347,4.026523237515347,0.0,3.6324079036712646,0.0,0.0,0.001810621004551649,-18.286177598233348,240,0.0,1,-15.564718005117651,200,0.0,-17.864557836810746,1,0.0,0.007287680171430111
-17.14506192525784,200,-17.14506192525784,19360000,0.0,0.0,-7.696954727402081,-0.0016668889438733459,0.0,241,-17.14506192525784,-17.14506192525784,-17.14506192525784,-17.14506192525785,-33.79854948378579,0.0,0.0,-15.2585881340135,-17.14506192525784,241,241,-33.79854948378579,-7.696954727402081,-17.29137231725377,-0.003926379140466452,241,1.5471387108195052,1.5471387108195052,0.0,3.640094041824341,0.0,0.0,0.002259490196593106,-17.29137231725377,241,0.0,1,-15.2585881340135,200,0.0,-17.14506192525785,1,0.0,0.00689187366515398
-16.102218587169396,200,-16.102218587169396,19440000,0.0,0.0,-8.44497938131429,-0.002666251268237829,0.0,242,-16.102218587169396,-16.102218587169396,-16.102218587169396,-16.102218587169403,-36.36784604424627,0.0,0.0,-14.833965499444384,-16.102218587169396,242,242,-36.36784604424627,-8.44497938131429,-19.018622696513056,-0.004575320519506931,242,5.115528292102856,5.115528292102856,0.0,3.6274144649505615,0.0,0.0,0.001909069251269102,-19.018622696513056,242,0.0,1,-14.833965499444384,200,0.0,-16.102218587169403,1,0.0,0.00685341889038682
-16.6592460429914,200,-16.6592460429914,19520000,0.0,0.0,-7.6763728737260655,0.0006174318841658533,0.0,243,-16.6592460429914,-16.6592460429914,-16.6592460429914,-16.659246042991395,-24.328134980230733,0.0,0.0,-15.231621858333877,-16.6592460429914,243,243,-24.328134980230733,-7.6763728737260655,-17.165103398970988,-0.001851876499131322,243,1.0924191889653878,1.0924191889653878,0.0,3.651477813720703,0.0,0.0,0.002469308383297175,-17.165103398970988,243,0.0,1,-15.231621858333877,200,0.0,-16.659246042991395,1,0.0,0.009784274734556675
-17.75947118882936,200,-17.75947118882936,19600000,0.0,0.0,-8.244848250026026,-0.005647681653499603,0.0,244,-17.75947118882936,-17.75947118882936,-17.75947118882936,-17.75947118882937,-36.25404039587869,0.0,0.0,-15.258399076438634,-17.75947118882936,244,244,-36.25404039587869,-8.244848250026026,-18.595278642315282,-0.00783618539571762,244,4.084864168980176,4.084864168980176,0.0,3.6177217960357666,0.0,0.0,0.0021885037422180176,-18.595278642315282,244,0.0,1,-15.258399076438634,200,0.0,-17.75947118882937,1,0.0,0.006442605052143335
-25.657985710008948,200,-25.657985710008948,19680000,0.0,0.0,-8.122080558749321,-0.010195217095315456,0.0,245,-25.657985710008948,-25.657985710008948,-25.657985710008948,-25.65798571000894,-36.94488101496526,0.0,0.0,-14.164822256086998,-25.657985710008948,245,245,-36.94488101496526,-8.122080558749321,-18.37708555349155,-0.012448127381503582,245,3.8351041892791993,3.8351041892791993,0.0,3.555556535720825,0.0,0.0,0.0022529102861881256,-18.37708555349155,245,0.0,1,-14.164822256086998,200,0.0,-25.65798571000894,1,0.0,0.006614158861339092
-17.22725952975017,200,-17.22725952975017,19760000,0.0,0.0,-8.116251852195331,-0.002818739740177989,0.0,246,-17.22725952975017,-17.22725952975017,-17.22725952975017,-17.22725952975017,-36.2530856406794,0.0,0.0,-14.60419880934332,-17.22725952975017,246,246,-36.2530856406794,-8.116251852195331,-18.21598478610164,-0.004758181981742382,246,3.606072666206389,3.606072666206389,0.0,3.5020596981048584,0.0,0.0,0.001939442241564393,-18.21598478610164,246,0.0,1,-14.60419880934332,200,0.0,-17.22725952975017,1,0.0,0.009217096492648125
-17.120084464522808,200,-17.120084464522808,19840000,0.0,0.0,-7.992352578087726,-0.005876549519598484,0.0,247,-17.120084464522808,-17.120084464522808,-17.120084464522808,-17.120084464522797,-37.51994416970813,0.0,0.0,-14.41791380483362,-17.120084464522808,247,247,-37.51994416970813,-7.992352578087726,-17.912662474297214,-0.008143311366438866,247,3.70751859254905,3.70751859254905,0.0,3.4744110107421875,0.0,0.0,0.0022667618468403816,-17.912662474297214,247,0.0,1,-14.41791380483362,200,0.0,-17.120084464522797,1,0.0,0.006664069835096598
-17.891434566690226,200,-17.891434566690226,19920000,0.0,0.0,-7.783910170892543,-0.0007396463770419359,0.0,248,-17.891434566690226,-17.891434566690226,-17.891434566690226,-17.891434566690233,-30.277340685505727,0.0,0.0,-14.914876137151238,-17.891434566690226,248,248,-30.277340685505727,-7.783910170892543,-17.529691882645988,-0.0025168410502374172,248,1.6831521032226417,1.6831521032226417,0.0,3.462791681289673,0.0,0.0,0.0017771946731954813,-17.529691882645988,248,0.0,1,-14.914876137151238,200,0.0,-17.891434566690233,1,0.0,0.009831623174250126
-22.20103871245261,200,-22.20103871245261,20000000,0.0,0.0,-7.749074672107264,0.0004670869093388319,0.0,249,-22.20103871245261,-22.20103871245261,-22.20103871245261,-22.201038712452622,-24.33965176952266,0.0,0.0,-14.431644335144213,-22.20103871245261,249,249,-24.33965176952266,-7.749074672107264,-17.41948891779245,-0.002187852282077074,249,1.2839385847649747,1.2839385847649747,0.0,3.496131658554077,0.0,0.0,0.002654939191415906,-17.41948891779245,249,0.0,1,-14.431644335144213,200,0.0,-22.201038712452622,1,0.0,0.009222367778420448
-16.350845188977093,200,-16.350845188977093,20080000,0.0,0.0,-8.159697442277663,-0.0023215357214212418,0.0,250,-16.350845188977093,-16.350845188977093,-16.350845188977093,-16.3508451889771,-36.14251506222986,0.0,0.0,-15.015025642133676,-16.350845188977093,250,250,-36.14251506222986,-8.159697442277663,-18.400770690594495,-0.004649752750992775,250,4.0465694304769375,4.0465694304769375,0.0,3.4916422367095947,0.0,0.0,0.002328217029571533,-18.400770690594495,250,0.0,1,-15.015025642133676,200,0.0,-16.3508451889771,1,0.0,0.00949058122932911
-16.81713467237829,200,-16.81713467237829,20160000,0.0,0.0,-8.15655361247787,0.00014571673818863928,0.0,251,-16.81713467237829,-16.81713467237829,-16.81713467237829,-16.8171346723783,-36.84987427560527,0.0,0.0,-15.52982811862477,-16.81713467237829,251,251,-36.84987427560527,-8.15655361247787,-18.594701668896633,-0.0016859337920323014,251,4.655548650901672,4.655548650901672,0.0,3.524444103240967,0.0,0.0,0.0018316505302209407,-18.594701668896633,251,0.0,1,-15.52982811862477,200,0.0,-16.8171346723783,1,0.0,0.009463423863053322
-33.98079151310972,200,-33.98079151310972,20240000,0.0,0.0,-8.185075148749725,-0.0001656657987041399,0.0,252,-33.98079151310972,-33.98079151310972,-33.98079151310972,-33.980791513109736,-39.64903377419374,0.0,0.0,-13.974270105878583,-33.98079151310972,252,252,-39.64903377419374,-8.185075148749725,-18.554428600859957,-0.002402289304882288,252,4.314517549280282,4.314517549280282,0.0,3.5245895385742188,0.0,0.0,0.002236623506178148,-18.554428600859957,252,0.0,1,-13.974270105878583,200,0.0,-33.980791513109736,1,0.0,0.006884320173412561
-16.840279254428417,200,-16.840279254428417,20320000,0.0,0.0,-8.640575129599364,-0.0003067551297135651,0.0,253,-16.840279254428417,-16.840279254428417,-16.840279254428417,-16.840279254428417,-36.43000422129143,0.0,0.0,-15.3739817190992,-16.840279254428417,253,253,-36.43000422129143,-8.640575129599364,-19.540816488515564,-0.0019382862374186516,253,5.393695163389862,5.393695163389862,0.0,3.5466034412384033,0.0,0.0,0.0016315311077050865,-19.540816488515564,253,0.0,1,-15.3739817190992,200,0.0,-16.840279254428417,1,0.0,0.006401230581104755
-17.767982842393035,200,-17.767982842393035,20400000,0.0,0.0,-7.765239233940645,-0.004137757234275341,0.0,254,-17.767982842393035,-17.767982842393035,-17.767982842393035,-17.76798284239304,-22.568664939020753,0.0,0.0,-14.804485855287536,-17.767982842393035,254,254,-22.568664939020753,-7.765239233940645,-17.481475253576555,-0.006012328900396824,254,1.308642749618702,1.308642749618702,0.0,3.5224034786224365,0.0,0.0,0.0018745716661214828,-17.481475253576555,254,0.0,1,-14.804485855287536,200,0.0,-17.76798284239304,1,0.0,0.006566151976585388
-16.335081317517673,200,-16.335081317517673,20480000,0.0,0.0,-7.817827831303788,-0.0038581036496907473,0.0,255,-16.335081317517673,-16.335081317517673,-16.335081317517673,-16.335081317517663,-33.13349705439658,0.0,0.0,-12.826220675142675,-16.335081317517673,255,255,-33.13349705439658,-7.817827831303788,-17.779828739105707,-0.0054835169576108456,255,2.699801547057324,2.699801547057324,0.0,3.5014188289642334,0.0,0.0,0.0016254133079200983,-17.779828739105707,255,0.0,1,-12.826220675142675,200,0.0,-16.335081317517663,1,0.0,0.006718647666275501
-16.810424377211287,200,-16.810424377211287,20560000,0.0,0.0,-8.433720153059035,-0.0020040133967995644,0.0,256,-16.810424377211287,-16.810424377211287,-16.810424377211287,-16.81042437721128,-36.607352639569775,0.0,0.0,-15.26255972816029,-16.810424377211287,256,256,-36.607352639569775,-8.433720153059035,-19.143541116284066,-0.0038384590297937393,256,5.4231275694457,5.4231275694457,0.0,3.4787402153015137,0.0,0.0,0.001834445632994175,-19.143541116284066,256,0.0,1,-15.26255972816029,200,0.0,-16.81042437721128,1,0.0,0.008889548480510712
-16.7053689515614,200,-16.7053689515614,20640000,0.0,0.0,-8.026775402434406,-0.0014104428701102734,0.0,257,-16.7053689515614,-16.7053689515614,-16.7053689515614,-16.70536895156141,-33.29806604316235,0.0,0.0,-15.47456166473734,-16.7053689515614,257,257,-33.29806604316235,-8.026775402434406,-18.038393312040306,-0.0036198110319674015,257,2.709200250142597,2.709200250142597,0.0,3.4795496463775635,0.0,0.0,0.002209368161857128,-18.038393312040306,257,0.0,1,-15.47456166473734,200,0.0,-16.70536895156141,1,0.0,0.009717164561152458
-17.188402992182148,200,-17.188402992182148,20720000,0.0,0.0,-7.965074881916146,0.00035659255809150636,0.0,258,-17.188402992182148,-17.188402992182148,-17.188402992182148,-17.188402992182144,-31.788438660016478,0.0,0.0,-15.636436664671812,-17.188402992182148,258,258,-31.788438660016478,-7.965074881916146,-17.92233188640213,-0.0017229802906513214,258,2.0775237291120363,2.0775237291120363,0.0,3.5037190914154053,0.0,0.0,0.0020795728487428278,-17.92233188640213,258,0.0,1,-15.636436664671812,200,0.0,-17.188402992182144,1,0.0,0.009951332584023476
-22.515084318728963,200,-22.515084318728963,20800000,0.0,0.0,-7.890631984638906,0.0018669819692149758,0.0,259,-22.515084318728963,-22.515084318728963,-22.515084318728963,-22.51508431872896,-29.857216400454856,0.0,0.0,-15.225256700552622,-22.515084318728963,259,259,-29.857216400454856,-7.890631984638906,-17.808328905241165,-0.0009746846044436097,259,1.744822542674135,1.744822542674135,0.0,3.5200653076171875,0.0,0.0,0.0028416665736585855,-17.808328905241165,259,0.0,1,-15.225256700552622,200,0.0,-22.51508431872896,1,0.0,0.0098988376557827
-31.561236185379943,200,-31.561236185379943,20880000,0.0,0.0,-8.342843727699753,-0.004083971492946148,0.0,260,-31.561236185379943,-31.561236185379943,-31.561236185379943,-31.561236185379947,-37.10784946227675,0.0,0.0,-14.842968619016023,-31.561236185379943,260,260,-37.10784946227675,-8.342843727699753,-18.819701963377696,-0.005764001049101353,260,5.156649881457586,5.156649881457586,0.0,3.4895129203796387,0.0,0.0,0.0016800295561552048,-18.819701963377696,260,0.0,1,-14.842968619016023,200,0.0,-31.561236185379947,1,0.0,0.006488974206149578
-16.98863134661909,200,-16.98863134661909,20960000,0.0,0.0,-7.780122580412121,-0.0021725627593696117,0.0,261,-16.98863134661909,-16.98863134661909,-16.98863134661909,-16.9886313466191,-22.18830486600512,0.0,0.0,-15.33576859272942,-16.98863134661909,261,261,-22.18830486600512,-7.780122580412121,-17.41039623037456,-0.003622849937528372,261,1.2775821470879234,1.2775821470879234,0.0,3.466521978378296,0.0,0.0,0.00145028717815876,-17.41039623037456,261,0.0,1,-15.33576859272942,200,0.0,-16.9886313466191,1,0.0,0.006795325316488743
-16.488425058176723,200,-16.488425058176723,21040000,0.0,0.0,-8.012893237392415,-0.0007624607533216476,0.0,262,-16.488425058176723,-16.488425058176723,-16.488425058176723,-16.48842505817672,-31.227747703405445,0.0,0.0,-14.589483027021162,-16.488425058176723,262,262,-31.227747703405445,-8.012893237392415,-17.93835436361876,-0.00353452330455184,262,2.1503084000291857,2.1503084000291857,0.0,3.465698480606079,0.0,0.0,0.002772062551230192,-17.93835436361876,262,0.0,1,-14.589483027021162,200,0.0,-16.48842505817672,1,0.0,0.009906606748700142
-17.529991850452873,200,-17.529991850452873,21120000,0.0,0.0,-7.852220658387748,-0.0037548162508755922,0.0,263,-17.529991850452873,-17.529991850452873,-17.529991850452873,-17.52999185045287,-36.37419993103643,0.0,0.0,-15.266177309878001,-17.529991850452873,263,263,-36.37419993103643,-7.852220658387748,-17.559000505009713,-0.005750648211687803,263,2.605591415878233,2.605591415878233,0.0,3.432495355606079,0.0,0.0,0.001995831960812211,-17.559000505009713,263,0.0,1,-15.266177309878001,200,0.0,-17.52999185045287,1,0.0,0.009640389122068882
-17.348865908298368,200,-17.348865908298368,21200000,0.0,0.0,-8.209281403912843,-0.0022586595732718706,0.0,264,-17.348865908298368,-17.348865908298368,-17.348865908298368,-17.348865908298375,-36.45919057864364,0.0,0.0,-13.04061957536832,-17.348865908298368,264,264,-36.45919057864364,-8.209281403912843,-18.705904455897194,-0.003628888400271535,264,4.171747498723663,4.171747498723663,0.0,3.3968589305877686,0.0,0.0,0.0013702288269996643,-18.705904455897194,264,0.0,1,-13.04061957536832,200,0.0,-17.348865908298375,1,0.0,0.007359532173722982
-18.194608797651423,200,-18.194608797651423,21280000,0.0,0.0,-7.7668212860139105,-0.00607083598151803,0.0,265,-18.194608797651423,-18.194608797651423,-18.194608797651423,-18.194608797651433,-29.937032504461865,0.0,0.0,-14.16811285021834,-18.194608797651423,265,265,-29.937032504461865,-7.7668212860139105,-17.423898948983677,-0.008415722288191319,265,2.042175103536146,2.042175103536146,0.0,3.3503952026367188,0.0,0.0,0.0023448863066732883,-17.423898948983677,265,0.0,1,-14.16811285021834,200,0.0,-18.194608797651433,1,0.0,0.006731515284627676
-17.293768133818773,200,-17.293768133818773,21360000,0.0,0.0,-7.9533872843996685,-0.0056914291344583035,0.0,266,-17.293768133818773,-17.293768133818773,-17.293768133818773,-17.293768133818766,-43.304784669073314,0.0,0.0,-14.753946318873174,-17.293768133818773,266,266,-43.304784669073314,-7.9533872843996685,-18.00512452799286,-0.007517239544540644,266,4.343080720215396,4.343080720215396,0.0,3.3275418281555176,0.0,0.0,0.0018258104100823402,-18.00512452799286,266,0.0,1,-14.753946318873174,200,0.0,-17.293768133818766,1,0.0,0.007124783005565405
-16.0079398242196,200,-16.0079398242196,21440000,0.0,0.0,-7.819801565948722,-0.003610550658777356,0.0,267,-16.0079398242196,-16.0079398242196,-16.0079398242196,-16.007939824219594,-36.01750652238075,0.0,0.0,-14.46554846741717,-16.0079398242196,267,267,-36.01750652238075,-7.819801565948722,-17.40955964770849,-0.005410925485193729,267,2.7927639101218733,2.7927639101218733,0.0,3.294018268585205,0.0,0.0,0.0018003748264163733,-17.40955964770849,267,0.0,1,-14.46554846741717,200,0.0,-16.007939824219594,1,0.0,0.007100711576640606
-16.25574131666764,200,-16.25574131666764,21520000,0.0,0.0,-8.009123939384315,-0.007194399833679199,0.0,268,-16.25574131666764,-16.25574131666764,-16.25574131666764,-16.255741316667635,-41.35994960321811,0.0,0.0,-15.011771780443247,-16.25574131666764,268,268,-41.35994960321811,-8.009123939384315,-18.07141440145765,-0.009188208729028702,268,4.288189531956086,4.288189531956086,0.0,3.2344276905059814,0.0,0.0,0.0019938088953495026,-18.07141440145765,268,0.0,1,-15.011771780443247,200,0.0,-16.255741316667635,1,0.0,0.009744702838361263
-25.82101228225017,200,-25.82101228225017,21600000,0.0,0.0,-8.052149798607445,0.003606253769248724,0.0,269,-25.82101228225017,-25.82101228225017,-25.82101228225017,-25.821012282250155,-36.174868995233005,0.0,0.0,-15.066266667143195,-25.82101228225017,269,269,-36.174868995233005,-8.052149798607445,-18.081583905030634,0.0008937321836128831,269,3.206758264157477,3.206758264157477,0.0,3.2767715454101562,0.0,0.0,0.002712521585635841,-18.081583905030634,269,0.0,1,-15.066266667143195,200,0.0,-25.821012282250155,1,0.0,0.009418304078280926
-27.408786736181018,200,-27.408786736181018,21680000,0.0,0.0,-7.730964792345699,0.0005029024323448539,0.0,270,-27.408786736181018,-27.408786736181018,-27.408786736181018,-27.408786736181032,-23.378817172284805,0.0,0.0,-15.120008015218085,-27.408786736181018,270,270,-23.378817172284805,-7.730964792345699,-17.318872148118054,-0.000706255785189569,270,1.3014591861014795,1.3014591861014795,0.0,3.2969515323638916,0.0,0.0,0.0012091582175344229,-17.318872148118054,270,0.0,1,-15.120008015218085,200,0.0,-27.408786736181032,1,0.0,0.006438473705202341
-19.094567903322393,200,-19.094567903322393,21760000,0.0,0.0,-7.953577385525594,-0.001571359345689416,0.0,271,-19.094567903322393,-19.094567903322393,-19.094567903322393,-19.094567903322385,-44.094201880460815,0.0,0.0,-14.178582288557482,-19.094567903322393,271,271,-44.094201880460815,-7.953577385525594,-17.988984099576815,-0.003220578655600548,271,4.180503814133715,4.180503814133715,0.0,3.281402826309204,0.0,0.0,0.0016492193099111319,-17.988984099576815,271,0.0,1,-14.178582288557482,200,0.0,-19.094567903322385,1,0.0,0.009321401827037334
-18.312481065719478,200,-18.312481065719478,21840000,0.0,0.0,-8.29850982094914,-0.002016775542870164,0.0,272,-18.312481065719478,-18.312481065719478,-18.312481065719478,-18.312481065719485,-36.006231170360415,0.0,0.0,-15.217270807070754,-18.312481065719478,272,272,-36.006231170360415,-8.29850982094914,-18.58159282899094,-0.004444894380867481,272,3.8231276975094297,3.8231276975094297,0.0,3.3025436401367188,0.0,0.0,0.0024281188379973173,-18.58159282899094,272,0.0,1,-15.217270807070754,200,0.0,-18.312481065719485,1,0.0,0.009834980592131615
-19.15312099176928,200,-19.15312099176928,21920000,0.0,0.0,-7.822456945488551,0.0029664956964552402,0.0,273,-19.15312099176928,-19.15312099176928,-19.15312099176928,-19.15312099176928,-24.077898485766386,0.0,0.0,-13.973251315631442,-19.15312099176928,273,273,-24.077898485766386,-7.822456945488551,-17.47599308829957,0.0010666854213923216,273,1.4594297861581418,1.4594297861581418,0.0,3.3577466011047363,0.0,0.0,0.0018998102750629187,-17.47599308829957,273,0.0,1,-13.973251315631442,200,0.0,-19.15312099176928,1,0.0,0.006781245581805706
-17.93456728743999,200,-17.93456728743999,22000000,0.0,0.0,-8.258146670841551,0.0008096623932942748,0.0,274,-17.93456728743999,-17.93456728743999,-17.93456728743999,-17.93456728744,-39.105022188142534,0.0,0.0,-14.066554166182147,-17.93456728743999,274,274,-39.105022188142534,-8.258146670841551,-18.85958347706115,-0.0005380595102906227,274,4.510414905230574,4.510414905230574,0.0,3.3798253536224365,0.0,0.0,0.0013477219035848975,-18.85958347706115,274,0.0,1,-14.066554166182147,200,0.0,-17.93456728744,1,0.0,0.0063971588388085365
-16.543187210832546,200,-16.543187210832546,22080000,0.0,0.0,-8.197401837034743,-0.0011492392513900995,0.0,275,-16.543187210832546,-16.543187210832546,-16.543187210832546,-16.543187210832546,-37.60768678696678,0.0,0.0,-15.059426876450342,-16.543187210832546,275,275,-37.60768678696678,-8.197401837034743,-18.444482947526627,-0.0026465419214218855,275,4.189017086478135,4.189017086478135,0.0,3.363628625869751,0.0,0.0,0.001497302670031786,-18.444482947526627,275,0.0,1,-15.059426876450342,200,0.0,-16.543187210832546,1,0.0,0.006452883128076792
-20.01504635274851,200,-20.01504635274851,22160000,0.0,0.0,-8.08766183335923,0.0012341580586507916,0.0,276,-20.01504635274851,-20.01504635274851,-20.01504635274851,-20.015046352748506,-38.94171055785648,0.0,0.0,-14.702525531544515,-20.01504635274851,276,276,-38.94171055785648,-8.08766183335923,-18.341267415769302,-0.0005722719943150878,276,3.777694516525798,3.777694516525798,0.0,3.372368335723877,0.0,0.0,0.0018064300529658794,-18.341267415769302,276,0.0,1,-14.702525531544515,200,0.0,-20.015046352748506,1,0.0,0.006732411682605743
-17.48650591348837,200,-17.48650591348837,22240000,0.0,0.0,-7.778638951351415,-0.005215978715568781,0.0,277,-17.48650591348837,-17.48650591348837,-17.48650591348837,-17.486505913488354,-33.285263036952784,0.0,0.0,-13.860424274772292,-17.48650591348837,277,277,-33.285263036952784,-7.778638951351415,-17.521449522614876,-0.007713541388511658,277,1.9450570330948889,1.9450570330948889,0.0,3.312164545059204,0.0,0.0,0.002497562672942877,-17.521449522614876,277,0.0,1,-13.860424274772292,200,0.0,-17.486505913488354,1,0.0,0.009928843937814236
-16.459880405135753,200,-16.459880405135753,22320000,0.0,0.0,-7.629513473964523,-1.705288923403714e-05,0.0,278,-16.459880405135753,-16.459880405135753,-16.459880405135753,-16.459880405135753,-32.37545811018604,0.0,0.0,-14.392122709904008,-16.459880405135753,278,278,-32.37545811018604,-7.629513473964523,-17.265025860282062,-0.002225372940301895,278,2.1354722559561226,2.1354722559561226,0.0,3.3089139461517334,0.0,0.0,0.002208320051067858,-17.265025860282062,278,0.0,1,-14.392122709904008,200,0.0,-16.459880405135753,1,0.0,0.00657483097165823
-16.68448919903101,200,-16.68448919903101,22400000,0.0,0.0,-7.9259895206691,0.0009371499763801694,0.0,279,-16.68448919903101,-16.68448919903101,-16.68448919903101,-16.68448919903102,-38.756154394114816,0.0,0.0,-14.023480460080803,-16.68448919903101,279,279,-38.756154394114816,-7.9259895206691,-17.791608832003167,-0.001134050777181983,279,4.139206399271674,4.139206399271674,0.0,3.3396222591400146,0.0,0.0,0.0020712007535621524,-17.791608832003167,279,0.0,1,-14.023480460080803,200,0.0,-16.68448919903102,1,0.0,0.009599875658750534
-23.370365341096853,200,-23.370365341096853,22480000,0.0,0.0,-8.127828120451534,0.0015763547271490097,0.0,280,-23.370365341096853,-23.370365341096853,-23.370365341096853,-23.370365341096857,-35.95023480617514,0.0,0.0,-14.938853037073411,-23.370365341096853,280,280,-35.95023480617514,-8.127828120451534,-18.25570805220054,-0.00047470341087318957,280,3.951398477100723,3.951398477100723,0.0,3.344677686691284,0.0,0.0,0.0020510581380221993,-18.25570805220054,280,0.0,1,-14.938853037073411,200,0.0,-23.370365341096857,1,0.0,0.00983599852770567
-17.342686099330326,200,-17.342686099330326,22560000,0.0,0.0,-8.217557415601643,0.006178549490869045,0.0,281,-17.342686099330326,-17.342686099330326,-17.342686099330326,-17.342686099330344,-40.692284447563274,0.0,0.0,-14.193195309363759,-17.342686099330326,281,281,-40.692284447563274,-8.217557415601643,-18.551809132614203,0.004376596305519342,281,4.506726916461576,4.506726916461576,0.0,3.447638988494873,0.0,0.0,0.0018019531853497028,-18.551809132614203,281,0.0,1,-14.193195309363759,200,0.0,-17.342686099330344,1,0.0,0.009463755413889885
-17.36214436442627,200,-17.36214436442627,22640000,0.0,0.0,-8.207078677239409,-0.0029280076269060373,0.0,282,-17.36214436442627,-17.36214436442627,-17.36214436442627,-17.362144364426264,-39.44161018714883,0.0,0.0,-15.058771066900153,-17.36214436442627,282,282,-39.44161018714883,-8.207078677239409,-18.463795829008358,-0.005557785741984844,282,3.7971828357763173,3.7971828357763173,0.0,3.4404830932617188,0.0,0.0,0.002629778115078807,-18.463795829008358,282,0.0,1,-15.058771066900153,200,0.0,-17.362144364426264,1,0.0,0.007045494858175516
-17.707194879256317,200,-17.707194879256317,22720000,0.0,0.0,-7.965209995379292,0.00272197462618351,0.0,283,-17.707194879256317,-17.707194879256317,-17.707194879256317,-17.707194879256306,-36.47541521326644,0.0,0.0,-15.119941264178362,-17.707194879256317,283,283,-36.47541521326644,-7.965209995379292,-17.81384524749195,0.0008446758729405701,283,2.8551434044188464,2.8551434044188464,0.0,3.4947702884674072,0.0,0.0,0.0018772987532429397,-17.81384524749195,283,0.0,1,-15.119941264178362,200,0.0,-17.707194879256306,1,0.0,0.0064572482369840145
-15.622567391063589,200,-15.622567391063589,22800000,0.0,0.0,-7.937497242600114,-0.0012276323977857828,0.0,284,-15.622567391063589,-15.622567391063589,-15.622567391063589,-15.62256739106358,-38.25956772371245,0.0,0.0,-14.55945095375977,-15.622567391063589,284,284,-38.25956772371245,-7.937497242600114,-17.69314962555255,-0.004395577125251293,284,2.262149414922414,2.262149414922414,0.0,3.4956471920013428,0.0,0.0,0.0031679447274655104,-17.69314962555255,284,0.0,1,-14.55945095375977,200,0.0,-15.62256739106358,1,0.0,0.009184394963085651
